,name,month_2020,square_meter,road-width,price,bedroom_no,floors,street,area,district
460,"(Gò Vấp)Bán nhà hxh,sát mặt tiền Lê Đức Thọ,78m2,2 lầu,4.88tỷ.",9.0,78.0,4.0,4.88,3.0,2.0,206.0,9.0,19.0
461,"Nhà mặt tiền Phố Tây,thu nhập 4000$, bán gấp định cư.",9.0,26.0,16.0,23.0,5.0,5.0,49.0,77.0,5.0
462,"Bán Nhà mới NT Cao cấp dọn ở liền 4 Lầu HXH Thống Nhất P16,Gò Vấp Giá 7,3 Tỷ",9.0,182.0,6.0,7.3,4.0,4.0,407.0,9.0,19.0
463,"Bán Tòa Nhà 7 Tầng MT Lê Văn Sĩ, Q3 Ngay Chợ N.VănTrỗi. DT: 6*16. Đang có HĐT 190 Tr/Tháng",9.0,96.0,22.0,55.0,12.0,7.0,199.0,7.0,10.0
464,"Nhà Mới dọn ở ngay 5 lầu MT Ngay Chợ và trường Nguyễn Đình Chiểu,Quận Phú Nhuận. Giá 13 tỷ",9.0,255.0,18.0,13.0,4.0,5.0,194.0,21.0,20.0
465,"Kiệt Tác 2 Mặt Tiền Hoàng Sa Quận 1, 100m2, Mặt Tiền 5m, 4 Tầng, 19 Tỷ.",9.0,100.0,8.0,19.0,6.0,4.0,121.0,106.0,5.0
466,"Cực hót! Nhà 3 tầng DT48m2, đường Lê Quang Định, P11 Bình Thạnh, Chỉ có 3.9 Tỷ.",9.0,48.0,2.5,3.9,3.0,1.0,182.0,4.0,17.0
467,Bán Nhà Cư Xá Đô Thành Nguyễn Đình Chiểu HXH 4 tầng 30m2 5.5 tỷ,9.0,30.0,5.0,5.5,2.0,4.0,309.0,12.0,10.0
468,Bán nhà Nguyễn Thiện Thuật P2 Quận 3 4 tầng HXH 5.5 tỷ  Nhà tọa lạc khu Cư xá Đô Thành,9.0,30.0,5.0,5.5,3.0,4.0,270.0,12.0,10.0
469,Bán nhà Nguyễn thiện Thuật P2 Quận 3 HXH 4 lầu 30m2 5.5 tỷ,9.0,30.0,4.0,5.5,4.0,4.0,270.0,12.0,10.0
470,"Bán nhà HXh gần Trường Sa,Phú Nhuận, 3.7x18m, 1 trệt lầu, chỉ hơn 9 tỷ.",9.0,67.0,6.0,9.87,3.0,1.0,422.0,12.0,20.0
471,"Nhà mới đẹp, có phòng ngủ dưới trệt, HXH Thích Quảng Đức, 80m2, chỉ 7.5 tỷ, gọi ngay Trúc",9.0,80.0,7.0,7.5,3.0,2.0,400.0,22.0,20.0
472,"Đại hạ giá nhà Phan Xích Long–Trường Sa chỉ 9.4 tỷ sở hữu nhà Phú Nhuận (65m2), HXH",9.0,65.0,8.0,9.4,3.0,1.0,334.0,2.0,20.0
473,"Chủ nhà cần ra đi nhanh căn nhà rất đẹp ở Lê Văn Sỹ, Phường 10, Q.Phú Nhuận",9.0,55.0,5.0,4.0,4.0,2.0,199.0,3.0,20.0
474,"CHÍNH CHỦ BÁN GẤP NHÀ ĐƯỜNG MAN THIỆN,Q9 GẦN CHỢ 56m2_1ty380_SHR",9.0,56.0,5.0,1.38,2.0,1.0,226.0,52.0,16.0
475,"Bán nhà gần công viên Làng Hoa, P. 8, HXT 8m, 4.2x20m, 3 lầu, 6.3 tỷ khu vực kinh doanh",9.0,80.0,8.0,6.3,5.0,3.0,73.0,25.0,19.0
476,"Bán gấp Nhà Mặt tiền Đường 3/2 Quận 10 ( Gần Cao Thắng ). DT: 4m x17m, 4 tầng, chỉ 23,5 tỷ",9.0,65.0,60.0,23.5,4.0,4.0,21.0,4.0,6.0
477,"Bán nhà Mặt tiền 233A Lê Văn Sỹ, Q.PN. DT: 4,2m x25m. Công nhận 111m2. Giá chỉ 23 tỷ",9.0,111.0,40.0,23.0,3.0,3.0,199.0,7.0,20.0
478,. BÁN GẤP CĂN NHÀ . 1 TRỆT . 2 LẦU .  ĐANG TRỐNG DỌN VÀO Ở NGAY,8.0,42.0,4.0,2.25,4.0,3.0,197.0,108.0,24.0
479,Kẹt Tiền Gia Đình tôi cần bán gấp nhà cấp 4 và lô ĐẤT 15x20 950trieu mặt tiền đường 12m,8.0,300.0,12.0,0.95,4.0,2.0,331.0,116.0,3.0
480,kẹt tiền cần bán gấp nhà 5x20 1tret 2 lầu giá 1ty950 đang cho thuê 9trieu/th,8.0,100.0,16.0,1.95,3.0,2.0,331.0,116.0,3.0
481,"BÁN NHÀ DƯƠNG BÁ TRẠC, QUẬN 8, 5mx8m ,2 mặt tiền",8.0,44.0,3.0,4.2,4.0,3.0,97.0,20.0,15.0
482,CẦN BÁN NHÀ HXH LÊ VĂN THỌ GÒ VẤP 4MX15M,8.0,48.0,5.0,5.5,3.0,2.0,388.0,4.0,19.0
483,Bán nhà trọ căn góc 2 mặt tiền đường 8m Lê Đức THọ. 8mx19m tổng 500m2 sử dụng. Giá 10 tỷ 7,8.0,500.0,8.0,10.7,15.0,5.0,206.0,8.0,19.0
484,"Bán Nhà 5x30 Góc 2 Mặt Tiền đường chợ Phạm văn Bạch, P.12, Gò Vấp, DT: 132 m2 giá 12,5 TL",8.0,132.0,40.0,12.5,6.0,2.0,349.0,5.0,19.0
485,"Bán nhà 63m2, 6 tầng có thang máy, đường Huỳnh Thiện Lộc, quậnTân Phú, 9.7 tỷ",8.0,63.0,8.0,9.7,15.0,5.0,127.0,70.0,23.0
486,"Long Trọng bán nhà MT hẻm xe hơi 377 Trần Bình Trọng 20M Quận 10 chỉ 2,4 tỷ ngang 4",8.0,20.0,6.0,2.4,2.0,2.0,425.0,2.0,6.0
487,"Bán nhà  mặt tiền hẻm 441 Nguyễn Đình Chiểu P.5, Q.3, giá:10.9  tỷ (TL)",8.0,57.0,8.0,10.9,4.0,2.0,309.0,22.0,10.0
488,"Bán nhà đường Xô Viết Nghệ Tĩnh, Bình Thạnh, 40m2, Giá chỉ 1,85 tỷ (TL)",8.0,20.0,10.0,1.85,2.0,1.0,513.0,17.0,17.0
489,"Cần bán nhà  hẻm cà phê Du Miên, Hồ Biểu Chánh, Phú Nhuận, 4.5x16.5m giá 8.5 tỷ (TL)",8.0,75.0,7.0,8.5,3.0,2.0,144.0,5.0,20.0
490,bán nhà cấp 4 78m2 đường số 10 hiệp bình phước cách cầu vượt bình phươc 50m gồm 2pn,8.0,78.0,5.0,3.05,2.0,1.0,366.0,51.0,21.0
491,"Mua bán nhà Quận Thủ Đức, nhà phố, bán nhà mặt tiền 2020",8.0,56.0,5.0,5.2,3.0,2.0,12.0,50.0,21.0
492,bán 91m2 đất quận 12 đường huỳnh thị hai phường tân chánh hiệp giá: đầu tư 3 tỷ 50 triệu,8.0,91.0,5.0,3.05,3.0,2.0,128.0,88.0,8.0
493,"Bán nhà siêu vị trí góc 2 MT Nguyễn Hồng Đào - Âu Cơ, P14, Tân Bình,HĐ thuê 70tr/th, 29 tỷ",8.0,99.0,20.0,29.0,3.0,3.0,255.0,7.0,22.0
494,"Bán  nhà nát hẻm xe hơi kinh doanh Nguyễn Thái Bình, Tân Bình, 90m2, giá chỉ 14.6 tỷ",8.0,90.0,20.0,14.6,3.0,3.0,272.0,5.0,22.0
495,"Cần bán nhà hẻm nội bộ 6m Nghĩa Hòa .P6 .Q Tân Bình .Dt : 44m2  .2 Lầu đúc.Giá : 5,2 Tỷ TL",8.0,44.0,6.0,5.2,2.0,1.0,232.0,23.0,22.0
496,7 tỷ HXH Nở hậu BTCT Quận 10 HXH 47m2 4 tầng,8.0,47.0,5.0,7.0,3.0,4.0,29.0,7.0,6.0
497,"Bán nhà Góc 2MT Nguyễn Cảnh Chân-Trần Hưng Đạo, Q1, 7x15m, Trệt + 3 Lầu, giá 27.5 tỷ",8.0,105.0,25.0,27.5,8.0,4.0,428.0,48.0,5.0
498,KẸT TIỀN BÁN GẤP NHÀ ĐỖ XUÂN HỢP 54M2 1 TỶ 340 SHR,8.0,56.0,6.0,1.34,3.0,1.0,580.0,76.0,16.0
499,BÁN GẤP NHÀ chợ CÂY XOÀI Q2 giá 1 tỷ320 SỔ HỒNG,8.0,65.0,5.0,1.23,3.0,1.0,281.0,46.0,9.0
500,"ĐỊNH CƯ NƯỚC NGOÀI BÁN NHÀ 1T1L HẺM LƯƠNG ĐỊNH CỦA, Q2 1TY550, 48M2, SHR, XDTD",8.0,48.0,4.5,1.55,2.0,1.0,219.0,30.0,9.0
501,Bán Biệt thự nghỉ dưỡng Ven Đô Sài Gòn. Củ Chi. sổ hồng riêng,8.0,90.0,30.0,2.8,4.0,2.0,14.0,128.0,2.0
502,Nhà mới xây 3 tầng Hiệp Bình Chánh - Thủ Đức,8.0,62.0,6.0,0.74,4.0,3.0,379.0,50.0,21.0
503,Nhà 1 trệt 3 lầu Bình Chiểu - Thủ Đức,8.0,100.0,12.0,6.2,5.0,4.0,367.0,56.0,21.0
504,"Nhà mới 100% hẻm Cách Mạng Tháng 8, quận 10",8.0,53.0,3.0,4.7,2.0,3.0,69.0,6.0,6.0
505,GIÁ THẬT.KO QUI HOẠCH.NỘI DUNG THẬT.LINH CHIẺU THỦ ĐỨC,8.0,18.0,3.0,1.78,1.0,1.0,154.0,56.0,21.0
506,Nhà 1 lầu đg 52 hiẹp Bình chánh thủ đức.Hình thật của nhà,8.0,78.0,3.0,3.4,2.0,1.0,93.0,50.0,21.0
507,"Bán nhà mặt tiền Trần Hưng Đạo, quận 1 dt:4x20m, giá 34.5 tỷ",8.0,72.0,30.0,34.5,2.0,2.0,428.0,48.0,5.0
508,"Bán MT khan hiếm tuyến đường tương lai Nam Kỳ Khởi Nghĩa, P. Bến Nghé Q1",8.0,180.0,20.0,119.0,1.0,1.0,230.0,44.0,5.0
509,"Bán nhà mặt tiền Lý Chính Thắng 8x24m tiện xây building, giá 62 tỷ",8.0,192.0,20.0,62.0,1.0,1.0,211.0,24.0,10.0
510,"Bán khách sạn phường 24, quận Bình Thạnh 8x21m 50 phòng, giá 42 tỷ",8.0,180.0,10.0,42.0,50.0,50.0,325.0,15.0,17.0
511,"Bán nhà đẹp 76m2, 4 tầng, hẻm xe hơi tránh, đường Lê Văn Sỹ, Tân Bình, 15.1 tỷ",8.0,76.0,8.0,15.1,4.0,3.0,199.0,2.0,22.0
512,"Bán Nhà Mặt Tiền đường 20m Kdc Phú Lợi P7, Q.8",8.0,100.0,30.0,7.25,3.0,1.0,347.0,24.0,15.0
513,NHƯỢNG LẠI CĂN NHÀ NÁT CẤP 4 Đ. ĐỖ XUÂN HỢP SƠN SỬA TÝ XÍU Ở ĐƯỢC NGAY_56M2_1 TỶ 025_SHR,8.0,56.0,30.0,1.025,1.0,1.0,580.0,86.0,16.0
514,"CẦN TIỀN BÁN LẠI CĂN NHÀ NÁT CẤP 4 Đ.CHU VĂN AN,Q.BÌNH THẠNH_48M2_1,1 TỶ_SHR_LH THẢO",8.0,48.0,6.0,1.1,2.0,1.0,67.0,12.0,17.0
515,CẦN TIỀN MỞ RỘNG SHOP BÁN NHANH NHÀ CẤP 4 BÙI ĐÌNH TUÝ Q. BÌNH THẠNH 56M2_1 TỶ 320 SHR,8.0,56.0,6.0,1.32,1.0,1.0,51.0,5.0,17.0
516,"KẸT TIỀN CHO RA ĐI GẤP CĂN NHÀ 1T1L HXH VÕ VĂN HÁT, P. LONG TRƯỜNG Q9",8.0,48.0,5.0,1.27,2.0,1.0,500.0,64.0,16.0
517,LI DỊ CHỒNG CHIA TÀI SẢN BÁN CĂN NHÀ 1T2L P. HIỆP BÌNH CHÁNH Q.THỦ ĐỨC_SHR_1 TỶ 450_Ở NGAY,8.0,71.0,5.0,1.45,4.0,2.0,381.0,50.0,21.0
518,"CẦN VỐN BÁN CĂN NHÀ 1T1L LÊ VĂN SỸ, p.12 Q.T.BÌNH_60M2_1TỶ250_SHR_Ở NGAY",8.0,60.0,5.0,1.25,2.0,1.0,199.0,5.0,22.0
519,"BÁN NHÀ 1T1L TRẦN KẾ XƯƠNG, P7, PHÚ NHUẬN_1 TỶ280_SHR 60M2",8.0,60.0,5.0,1.28,2.0,1.0,432.0,24.0,20.0
520,"Chủ cần bán căn nhà Lê tị hồng diện tích 7 x 22m nhà cấp 1 lầu hẻm 8m, giá 11.5 tỷ thương",8.0,140.0,8.0,11.5,4.0,1.0,189.0,10.0,19.0
521,"Tôi cần bán căn nhà 2 mặt tiền hẻm Lê Đức Thọ, P6, DT 5.5 x 17m, 1 trệt, 1 lầu, giá 6.5 tỷ",8.0,94.0,6.0,6.5,3.0,1.0,206.0,23.0,19.0
522,Nhà mặt tiền đường Xóm Chiếu p14 q4,8.0,120.0,15.0,11.8,2.0,1.0,511.0,7.0,11.0
523,Nhà mặt tiền đường số 45 p6 q4,8.0,48.0,20.0,13.8,3.0,3.0,537.0,23.0,11.0
524,Nhà mặt tiền đường số 45 p6 q4,8.0,72.0,20.0,22.0,4.0,4.0,537.0,23.0,11.0
525,Bán nhà mặt tiền Lê Quốc Hưng p12 q4,8.0,72.0,30.0,21.0,4.0,2.0,184.0,5.0,11.0
526,Nhà mặt tiền đường Khánh Hội p5 q4,8.0,90.0,25.0,28.0,4.0,3.0,157.0,20.0,11.0
527,Nhà mặt tiền đường số 41 p6 q4,8.0,144.0,3.0,49.0,2.0,1.0,383.0,23.0,11.0
528,Nhà mặt tiền đường Hoàng Diệu p12 q4,8.0,126.0,30.0,40.0,4.0,4.0,115.0,5.0,11.0
529,"BÁN NHÀ ĐẸP KHU MEGA VILLAGE KHANG ĐIỀN  DT: 5X15 ,FULL NỘI THẤT VÀO Ở NGAY",8.0,75.0,12.0,5.8,3.0,2.0,491.0,67.0,16.0
530,"BÁN GẤP nhà đúc 3.5 tấm 4x12 hẻm 6m Lê Đình Cẩn - Giá 3,95 tỉ",8.0,48.0,6.0,3.95,4.0,3.0,203.0,101.0,18.0
531,BÁN GẤP NHÀ MẶT TIỀN THIÊN HỘ DƯƠNG PHƯỜNG 1 GÒ VẤP DT 5X13 TRỆT 3 LẦU GIÁ 8.8 TỶ,8.0,60.0,12.0,8.8,6.0,3.0,390.0,2.0,19.0
532,MẶT TIỀN NGUYỄN XÍ- PHAM VĂN ĐỒNG HẦM 6 LẦU DIỆN TÍCH : 6X22M NH:6.5m HĐT:120TR/TH,8.0,140.0,15.0,29.9,20.0,7.0,307.0,17.0,17.0
533,Nhà Mặt tiền đường Tăng Nhơn Phú 125m2. Giá 11 tỷ. Shr,8.0,125.0,15.0,11.0,1.0,7.0,482.0,67.0,16.0
534,Bán nhà hẻm to Lê Văn Việt đối diện Argibank Mỹ Thành.Liền kề CÔNG NGHỆ CAO,8.0,70.0,8.0,5.1,3.0,1.0,202.0,63.0,16.0
535,Bán nhà 1tr 1L chính chủ MT hẻm kinh doanh 70m2. SHR,8.0,70.0,7.0,5.1,3.0,1.0,83.0,92.0,16.0
536,"Bán nhà các mặt tiền đường kinh doanh Lâm Văn Bền, Mai Văn Vĩnh, Đường 15 giá 16.8 tỷ",8.0,100.0,20.0,16.8,4.0,2.0,168.0,93.0,14.0
537,Bán nhà trọ một lầu đường số 79 phường Tân Quy. DT: 10m x 18m. Vị trí đẹp.,8.0,182.0,14.0,30.5,10.0,1.0,279.0,93.0,14.0
538,Bán mặt tiền Nguyễn Thị Thập vị trí đẹp. DT 5x22 xây 3 lầu. Vị trí đẹp giá 35 tỷ,8.0,150.0,30.0,35.0,4.0,2.0,279.0,91.0,14.0
539,"Bán nhà mặt tiền Nguyễn Thị Thập, phường Tân Phong diện tích 110m2 giá 25 tỷ",8.0,110.0,35.0,25.0,2.0,2.0,279.0,91.0,14.0
540,SIÊU PHẨM HXH  THÍCH QUẢNG ĐỨC - PHÚ NHUẬN - DT 100m2 - CHỈ 14 TỶ,8.0,100.0,5.0,14.0,6.0,4.0,400.0,24.0,20.0
541,Bán nhà 3 tầng Trung tâm Quận 1 34m2 giá chỉ hơn 4 tỷ.,8.0,34.0,4.0,4.5,3.0,2.0,431.0,102.0,5.0
542,"Bán nhà mặt tiền 2 chiều đường Trường Sa, Quận Phú Nhuận,4,5x10 CN đủ 45m2 giá 11.5 tỷ",8.0,45.0,20.0,11.5,3.0,3.0,422.0,10.0,20.0
543,"Bán khách sạn mặt tiền Hoa Lan, P2, Phú Nhuận, DT(4x18m) 4 lầu, giá bán: 20.9 tỷ",8.0,72.0,12.0,20.9,12.0,4.0,113.0,12.0,20.0
544,"Định cư Mỹ bán gấp mặt tiền đang kinh doanh Nguyễn Trọng Tuyển, Phú nhuận, 52m2 chỉ 12 tỷ",8.0,52.0,10.0,12.0,3.0,3.0,287.0,3.0,20.0
545,"Bán nhà khu 220 Nguyễn Trọng Tuyển, gần Centre Point, HVHK: 6x20m, trệt, 2 lầu đúc, 20 tỷ",8.0,120.0,8.0,20.0,5.0,3.0,287.0,3.0,20.0
546,"Bán nhà MT Nguyễn Trọng Tuyển, Phường 5, Quận Phú Nhuận 5x18 giá 23 tỷ",8.0,90.0,10.0,23.0,5.0,4.0,287.0,22.0,20.0
547,"Chính chủ bán nhà MT thương hiệu Phan Đình Phùng Phú Nhuận, hiện có giá tốt nhất KV, 4x18m",8.0,72.0,10.0,20.2,5.0,4.0,335.0,8.0,20.0
548,"MT Phan Đình Phùng, 4x17 m, CN: 66,8m2, 4 tầng, 8 PN, đang có HĐ: 55 triệu/th, 22.5 tỷ TL",8.0,67.0,20.0,22.5,8.0,4.0,335.0,8.0,20.0
549,"Bán nhà cấp 4 cũ (lấy đất) ở ngay 60m2 gần BV Hoàn Mỹ-Phan Xích Long,PN, 1.02tỷ-XDTD-SHR",8.0,60.0,6.0,1.02,2.0,1.0,334.0,12.0,20.0
550,BÁN NHÀ CỐNG LỞ P15 TÂN BÌNH HXH SHR 4X14M GIÁ 980 TRIỆU LH TÚ UYÊN NGAY,8.0,56.0,6.0,0.98,3.0,3.0,84.0,8.0,22.0
551,LỖ VỐN KINH DOANH NÊN CẦN BÁN NHÀ NGUYỄN THỊ ĐỊNH Q2 78M2 990 TRIỆU SHR HXH 1 TRỆT 1 LẦU,8.0,78.0,6.0,0.99,3.0,1.0,281.0,39.0,9.0
552,BÁN NHÀ AN DƯƠNG VƯƠNG Q5 GIÁ 930 TRIỆU SHR HXH 1 TRỆT 1 LẦU DT 4x16M,8.0,64.0,6.0,0.93,3.0,1.0,425.0,21.0,12.0
553,Bán nhà góc hẻm 8m Hòa Bình Tân Phú 21x25m cấp 4 giá 40 tỷ TL (ngay Richstar),8.0,590.0,6.0,40.0,12.0,1.0,136.0,54.0,23.0
554,"VỀ BẮC SỐNG, BÁN GẤP NHÀ NÁT 78M2/980TR NGUYỄN THIỆN THUẬT Q3, SHR, CHÍNH CHỦ, GẦN CHỢ",8.0,78.0,15.0,0.98,1.0,1.0,270.0,2.0,10.0
555,MB BANK THANH LÝ NHÀ NÁT (LẤY ĐẤT) 75M2/910TR ĐƯỜNG NGUYỄN THỊ MINH KHAI QUẬN 1 GẦN ĐTH,8.0,75.0,15.0,0.91,1.0,1.0,277.0,106.0,5.0
556,KINH DOANH THUA LỖ BÁN GẤP NHÀ NÁT 70M2/ 1 TỶ 2 NGUYỄN CƯ TRINH Q1 SHR GẦN CHỢ LH QUÂN,8.0,70.0,15.0,1.2,1.0,1.0,242.0,65.0,5.0
557,Vỡ Nợ Chú Bảy Bán Gấp Nền Nhà Cấp 4  Hẻm 6m Đ.Lạc Long Quân Q.11 SHR 65m2 giá  1.1 tỷ,8.0,65.0,15.0,1.1,1.0,1.0,220.0,20.0,7.0
558,CON BỆNH NẶNG CẦN BÁN GẤP NHÀ CẤP 4 TRẦN HUY LIỆU Q.PN DT 62M2/1.01 TỶ SHR,8.0,62.0,15.0,1.01,1.0,1.0,427.0,24.0,20.0
559,CHÚ NĂM KẸT TIỀN BÁN GẤP NHÀ CẤP 4 Đ.LÊ QUANG ĐỊNH Q.B THẠNH DT 70M2/1.02 TỶ,8.0,70.0,15.0,1.02,1.0,1.0,182.0,24.0,17.0
560,KD THUA LỖ BÁN GẤP NHÀ CẤP 4 HẺM 6M PHÙNG VĂN CUNG Q.PN DT 62M2/1.01 TỶ,8.0,70.0,15.0,1.01,1.0,1.0,338.0,21.0,20.0
561,"PHÁ SẢN CHÚ TƯ BÁN GẤP NHÀ CẤP 4 Đ.TRẦN HƯNG ĐẠO Q.5 62M2/1.1 TỶ SHR , GẦN CHỢ",8.0,62.0,15.0,1.1,1.0,1.0,428.0,2.0,12.0
562,"VỠ NỢ Bán nhà đường Nguyễn Công Trứ, Q. Bình Thạnh, DT 60m2, giá TT 1.2 tỷ SHR, LH THANH",8.0,60.0,5.0,1.2,1.0,1.0,241.0,5.0,17.0
563,"CẦN TIỀN MỞ SHOP THỜI TRANG BÁN GẤP NHÀ NÁT NGUYỄN KIỆM, PHÚ NHUẬN,66M2, TIỆN Ở, SHR",8.0,66.0,6.0,1.2,1.0,1.0,260.0,21.0,20.0
564,"ĐỊNH CƯ HÀN QUỐC  BÁN GẤP  NHÀ NÁT PHAN XÍCH LONG, PHÚ NHUẬN 52m2, 1,225 TỶ",8.0,52.0,8.0,1.225,1.0,1.0,334.0,12.0,20.0
565,"XUẤT KHẨU LAO ĐỘNG  BÁN  GẤP  NHÀ NÁT 75M2, 1 TỶ 220,  MẶT TIỀN ĐƯỜNG 19, LIỀN KỀ GIGAMAL",8.0,75.0,6.0,1.22,1.0,1.0,369.0,50.0,21.0
566,"THANH LÝ NHÀ TẠ QUANG BỬU- Q8- 65M2/970TR- GẦN TRƯỜNG HỌC, TIỆN KD- LH THẢO",8.0,65.0,5.0,0.96,1.0,1.0,484.0,5.0,15.0
567,GIA ĐÌNH PHÁ SẢN BÁN GẤP NHÀ NÁT N.Đ.CHIỂU- Q3- 65M2/980TR- SHR-XDTD- GẦN CHỢ- TIỆN KD,8.0,56.0,5.0,0.98,1.0,1.0,309.0,12.0,10.0
568,"LY DỊ CHIA TÀI SẢN BAN GẤP NHÀ NÁT MINH PHỤNG , Q11, 62m2,990 TRIỆU, GẦN CHỢ , TIỆN KD",8.0,62.0,6.0,1.2,1.0,1.0,227.0,12.0,7.0
569,"CON BỆNH NẶNG  BÁN GẤP NHÀ CẤP 4 BÙI VĂN BA, Q.7, 66M2, 990TR, GẦN CHỢ, GẦN KCX TÂN THUẬN",8.0,66.0,6.0,0.99,1.0,1.0,50.0,96.0,14.0
570,"Li dị chồng muốn bán nhà nát đường hẻm Vườn Chuối, Q3, giá 1tỷ350/60m2, SHR",8.0,60.0,6.0,1.35,2.0,1.0,63.0,26.0,10.0
571,"Định cư Mỹ tôi cần bán nhà nát đường Điện Biên Phủ Q Bình Thạnh, giá 1ty340/80m2, SHR",8.0,80.0,6.0,1.34,2.0,1.0,551.0,16.0,17.0
572,"Kẹt tiền BÁN GẤP NHÀ NÁT ĐƯỜNG VÕ VĂN NGÂN SHR GIÁ 970tr/67m2 Gần CHỢ, SHR",8.0,67.0,6.0,0.97,2.0,1.0,498.0,112.0,24.0
573,"Vỡ nợ gia đình bán gấp nhà nát tại đường Nguyễn Văn Công,Q Gò Vấp, giá 1tỷ130/73m2",8.0,73.0,6.0,1.13,2.0,1.0,291.0,111.0,24.0
574,"Bán nhà hẻm 3m 417/26/2E Quang Trung, P.10, Q.Gò Vấp, DT: 4X14M, 3 LẦU, 5PN, (GIẢM SỐC)",8.0,160.0,3.0,4.9,5.0,3.0,354.0,3.0,19.0
575,"Nhà đẹp cao cấp 5 phòng ngủ tại Nguyễn Xí, kế bên VinCom Nguyễn Xí, CHÍNH CHỦ, đường 10m",8.0,80.0,10.0,8.5,5.0,4.0,307.0,16.0,17.0
576,"Bán nhà phố đường 20, ngay sau TTTM Gigamall Phạm Văn Đồng, Thủ Đức – 95m2 có sân ô tô",8.0,95.0,7.0,6.5,4.0,3.0,18.0,50.0,21.0
577,"Nhà phố cao cấp Khu Dân cư Đường số 3 sát Vạn Phúc City Quốc lộ 13, Hiệp Bình Phước",8.0,165.0,6.0,7.0,3.0,3.0,12.0,50.0,21.0
578,"Bán Nhà ngay chợ Bình Triệu gần TTTM GIGA Mall Phạm Văn Đồng, đường ô tô 7m, DT 63m2 X 3T",8.0,61.0,7.0,6.0,4.0,4.0,12.0,50.0,21.0
579,"Nhà Mặt tiền Giá đầu tư Hiệp Bình Chánh, kế bên ĐH Luật ngay ngã tư Phạm Văn Đồng – QL 13",8.0,71.0,7.0,6.0,4.0,3.0,376.0,50.0,21.0
580,Bán nhà Lạc Long Quân TB 3Tầng ở ngay chỉ 1.95TỶ SHR.,8.0,18.0,4.0,1.95,3.0,3.0,220.0,3.0,22.0
581,Bán nhà Ni Sư Huỳnh Liên Tân Bình 20m2 chỉ 1.85TỶ SỔ HỒNG.,8.0,20.0,5.0,1.95,3.0,3.0,320.0,3.0,22.0
582,"CẦN VỐN KD BÁN GẤP NHÀ NÁT ĐƯỜNG ĐOÀN VĂN BƠ, Q.4 ,960TR/52M2, SHR, LH: BẢO NGỌC",8.0,60.0,6.0,0.96,2.0,1.0,555.0,7.0,11.0
583,TRẢ NỢ NH BÁN GẤP 55M2 NHÀ NÁT-LẤY ĐẤT-ĐƯỜNG BÙI VĂN BA-Q7-NGAY CHỢ-TIỆN KD-CHỈ 920TR-SHR,8.0,55.0,8.0,0.92,4.0,1.0,50.0,96.0,14.0
584,"Chữa bệnh cho con bán gấp nhà nát Đặng Văn Ngữ, Q. PN 60m2/940tr gần chợ, có sổ, LH Ngọc",8.0,60.0,5.0,0.94,3.0,1.0,571.0,5.0,20.0
585,"Cần vốn bán gấp nhà nát Lê Văn Sỹ, PN 52m2 /980 TR- bao sang tên - gần chợ tiện ở-KD",8.0,52.0,5.0,0.98,3.0,1.0,199.0,7.0,20.0
586,"Nhà phố đẹp đường 9m, 1979 HTP, TT Nhà bè. 4,65 tỷ.",8.0,52.0,9.0,4.65,4.0,3.0,130.0,114.0,4.0
587,"Nhà vừa ở vừa cho thuê, hẻm 4m, Q7. 5m*20m, 1 lầu. 4,85 tỷ.",8.0,97.0,4.0,4.85,6.0,2.0,130.0,68.0,14.0
588,"Nhà phố 3 lầu đường nhựa 8m, Gò Ô Môi, Q7.6,9 tỷ.",8.0,57.0,8.0,6.9,4.0,3.0,109.0,69.0,14.0
589,"Bán căn nhà 1 trệt, 2 lầu hẻm ô tô đường 22, Linh Đông, Thủ Đức. Giá: 4,25 tỷ.",8.0,56.0,4.5,4.25,3.0,2.0,373.0,60.0,21.0
590,"Cần bán nhà mới XD mặt đường nhựa 12m, TT Nhà bè. 5m*10m, 3 lầu. 4,45 tỷ.",8.0,150.0,12.0,4.45,4.0,3.0,130.0,114.0,4.0
591,"Nhà mặt tiền đường Dương Cát Lợi, TT Nhà Bè, 2L, 1T, 4x19 m, 7 tỷ.",8.0,76.0,25.0,7.0,4.0,3.0,98.0,114.0,4.0
592,"Nhà phố tuyệt đẹp Q7, khu dân cư cao cấp, view sông. 8,3 tỷ",8.0,90.0,12.0,8.3,6.0,4.0,91.0,68.0,14.0
593,"Nhà mặt tiền đường Nguyễn Văn Quỳ, q7.4.85 tỷ.",8.0,60.0,12.0,4.85,2.0,1.0,300.0,96.0,14.0
594,"Chính chủ 60 năm, Nhà Bà Hạt Quận 10, 25m2 giá rẻ. vị trí đẹp",8.0,25.0,3.0,2.5,2.0,2.0,29.0,21.0,6.0
595,"Nhà mặt tiền hẻm 5m, BV Ba, q7. 87m2  4 lầu có 13 phòng. 6,8 tỷ.",8.0,87.0,5.0,6.8,13.0,4.0,50.0,96.0,14.0
596,"Nhà hẻm nhựa 8m, 719 HTP, Q7. 4m*9m, trệt, lửng, lầu. 3,7 tỷ.",8.0,36.0,8.0,3.7,3.0,3.0,130.0,69.0,14.0
